,CITY,STATE,IBGE_DU,IBGE_DU_URBAN,IBGE_POP,IBGE_15-59,IDHM,LONG,LAT,GDP,GDP_CAPITA
3978,Porto Velho,RO,119755.0,109628.0,387189.0,262419.0,0.736,-63.83144565,-8.76889179,14741.74,28836.46
3979,Porto Vera Cruz,RS,687.0,174.0,440.0,270.0,0.69,-54.89903182,-27.73437392,30.93,18150.69
3980,Porto Vitória,PR,1198.0,660.0,2177.0,1328.0,0.685,-51.23669474,-26.1634752,58.15,14025.29
3981,Porto Walter,AC,1632.0,653.0,3269.0,1707.0,0.532,-72.74233396,-8.266666363,108966.36,9853.18
3982,Porto Xavier,RS,3626.0,1802.0,6117.0,4032.0,0.723,-55.13956026,-27.90568985,154071.13,14349.55
3983,Posse,GO,9004.0,6794.0,23424.0,15246.0,0.659,-46.36201044,-14.08773356,463367.5,13190.83
3984,Poté,MG,4562.0,2772.0,9299.0,5507.0,0.624,-41.78838552,-17.80136945,136107.01,8212.58
3985,Potengi,CE,2837.0,1661.0,5702.0,3376.0,0.562,-40.03213254,-7.09017947,75980.74,6998.96
3987,Potiraguá,BA,2815.0,1855.0,6580.0,4010.0,0.625,-39.87566007,-15.59245631,80773.8,9290.75
3988,Potirendaba,SP,4984.0,4477.0,13864.0,9251.0,0.747,-49.3781832,-21.04509472,507078.09,30081.16
3989,Potiretama,CE,1714.0,785.0,2685.0,1622.0,0.604,-38.15791785,-5.721667904,49.83,7864.06
3990,Pouso Alegre,MG,40443.0,37083.0,118760.0,80940.0,0.774,-45.93714428,-22.230303,6819788.93,46860.13
3991,Pouso Alto,MG,1986.0,1191.0,3605.0,2332.0,0.71,-44.97534357,-22.19094229,152685.11,24586.97
3992,Pouso Novo,RS,624.0,233.0,632.0,399.0,0.715,-52.21086974,-29.16976125,41.75,22787.6
3993,Pouso Redondo,SC,4607.0,2822.0,8998.0,5962.0,0.72,-49.95565214,-27.25108628,490727.74,29398.98
3996,Pracuúba,AP,798.0,397.0,1871.0,1003.0,0.614,-50.78425372,1.742508487,61.51,13213.94
3997,Prado,BA,7599.0,4368.0,15376.0,9365.0,0.621,-39.22923842,-17.32956399,416557.39,14230.09
3998,Prado Ferreira,PR,1043.0,912.0,2993.0,1924.0,0.71,-51.44322614,-23.03391403,100095.12,27104.01
3999,Pradópolis,SP,5093.0,4717.0,16034.0,11014.0,0.733,-48.06558302,-21.35804901,736528.56,36517.85
4000,Prados,MG,2585.0,1814.0,5872.0,3827.0,0.69,-44.07328028,-21.05601446,159283.51,17753.4
4001,Praia Grande,SP,83597.0,83597.0,249407.0,159645.0,0.754,-46.41204958,-24.0030215,6181.08,20285.44
4002,Praia Grande,SC,2499.0,1492.0,4542.0,2956.0,0.718,-49.96059198,-29.19577636,140058.22,19011.57
4003,Praia Norte,TO,1837.0,1103.0,4466.0,2472.0,0.583,-47.81473173,-5.396712877,63773.56,7685.41
4004,Prainha,PA,6172.0,1966.0,8882.0,4940.0,0.523,-53.48181394,-1.8056945,279854.9,9606.44
4005,Pranchita,PR,1840.0,1197.0,3582.0,2337.0,0.752,-53.74262264,-26.01566429,190030.79,34444.59
4006,Prata,MG,8420.0,6307.0,19257.0,12843.0,0.695,-48.92384607,-19.30821121,946409.08,34244.28
4007,Prata,PB,1157.0,759.0,2429.0,1463.0,0.608,-37.08233398,-7.696983084,43.75,10553.68
4009,Pratânia,SP,1374.0,1043.0,3485.0,2311.0,0.701,-48.66468558,-22.81146798,101120.16,19929.08
4010,Pratápolis,MG,3072.0,2734.0,7739.0,4856.0,0.73,-46.86091734,-20.74418445,149286.45,16754.93
4011,Pratinha,MG,1136.0,626.0,1758.0,1112.0,0.721,-46.37844864,-19.75694525,96.46,27224.93
4012,Presidente Alves,SP,1349.0,1143.0,3415.0,2218.0,0.735,-49.43914929,-22.10367432,76266.39,18302.47
4013,Presidente Bernardes,SP,4551.0,3579.0,10478.0,6818.0,0.757,-51.55757019,-22.00899078,253327.53,18773.35
4014,Presidente Bernardes,MG,1603.0,539.0,1626.0,971.0,0.632,-43.19005558,-20.7656775,47157.76,8454.24
4015,Presidente Castello Branco,SC,538.0,202.0,551.0,337.0,0.77,-51.81137554,-27.21994219,48158.21,29544.91
4016,Presidente Castelo Branco,PR,1485.0,1313.0,4165.0,2726.0,0.713,-52.15772625,-23.2815496,109469.62,21108.68
4017,Presidente Dutra,MA,11931.0,8593.0,31967.0,20145.0,0.653,-44.49291886,-5.282374258,518576.51,11040.59
4018,Presidente Dutra,BA,4064.0,2673.0,9024.0,5649.0,0.614,-41.9909309,-11.29650407,98558.7,6278.02
4019,Presidente Epitácio,SP,13287.0,12370.0,37936.0,24911.0,0.75,-52.11527583,-21.768782,1041395.2,23820.74
4020,Presidente Figueiredo,AM,7154.0,3373.0,12957.0,8036.0,0.647,-60.02564683,-2.058429085,546.21,16206.55
4021,Presidente Getúlio,SC,4628.0,3355.0,10500.0,7002.0,0.759,-49.62208617,-27.04140824,512.28,30609.65
4022,Presidente Jânio Quadros,BA,3795.0,1310.0,4184.0,2537.0,0.542,-41.68244263,-14.68539537,74388.19,5528.25
4023,Presidente Juscelino,MA,2495.0,874.0,4409.0,2567.0,0.563,-44.07677942,-2.928229246,91873.38,7331.1
4024,Presidente Juscelino,MG,1177.0,528.0,1846.0,1185.0,0.614,-44.05418228,-18.64078174,45343.54,11774.48
4025,Presidente Kennedy,ES,3318.0,1118.0,3440.0,2298.0,0.657,-41.05189563,-21.10014841,1926.07,169012.45
4026,Presidente Kennedy,TO,1075.0,941.0,3216.0,1917.0,0.669,-48.50433067,-8.529960828,50417.36,13487.79
4027,Presidente Kubitschek,MG,760.0,527.0,2012.0,1209.0,0.595,-43.55744795,-18.6154898,25828.34,8443.39
4028,Presidente Lucena,RS,792.0,494.0,1510.0,1050.0,0.757,-51.1815997,-29.52612707,104509.88,38296.04
4029,Presidente Médici,RO,6868.0,4169.0,13228.0,8567.0,0.664,-61.90943868,-11.17320502,388233.19,17380.72
4030,Presidente Médici,MA,1475.0,927.0,3900.0,2264.0,0.591,-45.82070865,-2.383664047,47365.37,6862.56
4031,Presidente Nereu,SC,741.0,294.0,807.0,479.0,0.737,-49.40329277,-27.28732921,53216.07,23077.22
4032,Presidente Olegário,MG,6333.0,4416.0,13036.0,8430.0,0.701,-46.41778869,-18.41474197,461432.74,23619.61
4033,Presidente Prudente,SP,67865.0,66882.0,200527.0,133706.0,0.81,-51.38676558,-22.1227435,7406410.46,33101.42
4034,Presidente Sarney,MA,4017.0,1023.0,4284.0,2415.0,0.557,-45.37130226,-2.59553056,142.69,7665.58
4035,Presidente Tancredo Neves,BA,6548.0,2742.0,9491.0,5864.0,0.56,-39.42405983,-13.47084177,221302.65,7959.67
4036,Presidente Vargas,MA,2514.0,1106.0,4576.0,2584.0,0.59,-44.03340187,-3.402011522,57793.39,5073.6
4037,Presidente Venceslau,SP,12402.0,11828.0,34799.0,22789.0,0.763,-51.84025881,-21.87593951,701.39,17767.62
4038,Primavera,PA,2652.0,1658.0,6382.0,3766.0,0.58,-47.11725126,-0.940111516,120120.87,11429.2
4039,Primavera,PE,3688.0,2384.0,7766.0,4960.0,0.58,-35.35394339,-8.331376086,174508.62,11906.16
4042,Primeira Cruz,MA,2982.0,976.0,4286.0,2535.0,0.512,-43.4424433,-2.510583172,75350.23,5000.68
4044,Princesa,SC,843.0,318.0,1001.0,646.0,0.706,-53.59810588,-26.44433521,66.17,22888.08
4045,Princesa Isabel,PB,6034.0,4258.0,14496.0,8919.0,0.606,-37.99366401,-7.733866459,209.87,9028.0
4046,Professor Jamil,GO,1098.0,757.0,2258.0,1417.0,0.684,-49.23669731,-17.24756668,50379.42,14953.82
4047,Progresso,RS,2015.0,667.0,1871.0,1191.0,0.68,-52.3017166,-29.24030868,117159.86,18375.13
4048,Promissão,SP,11016.0,9411.0,30018.0,19733.0,0.743,-49.85773523,-21.5388675,2803096.74,71619.02
4049,Propriá,SE,8087.0,6991.0,24256.0,15516.0,0.66,-36.84209936,-10.20820732,425983.87,14321.19
4050,Protásio Alves,RS,627.0,146.0,297.0,204.0,0.733,-51.4736317,-28.75671283,51759.45,25409.64
4052,Prudentópolis,PR,14731.0,6927.0,22178.0,14344.0,0.68,-50.98357509,-25.2160205,1056261.9,20371.89
4053,Pugmil,TO,722.0,605.0,2001.0,1210.0,0.669,-48.89422045,-10.42430716,53885.0,20558.95
4054,Pureza,RN,2162.0,820.0,2991.0,1702.0,0.57,-35.56226823,-5.465918586,79.61,8423.04
4055,Putinga,RS,1330.0,549.0,1570.0,989.0,0.715,-52.15991069,-28.99875565,91.12,21841.6
4056,Puxinanã,PB,3679.0,1263.0,6590.0,3957.0,0.617,-35.95849407,-7.148906644,89.98,6597.8
4057,Quadra,SP,1037.0,283.0,828.0,549.0,0.68,-48.05268534,-23.301575,90.7,24957.37
4058,Quaraí,RS,7575.0,6937.0,21229.0,12775.0,0.7,-56.45364704,-30.38286796,419.73,17819.01
4059,Quartel Geral,MG,1118.0,924.0,2749.0,1692.0,0.68,-45.55886339,-19.2676901,47561.54,13446.86
4060,Quarto Centenário,PR,1554.0,932.0,2911.0,1910.0,0.71,-53.07528858,-24.27902092,221677.93,46240.7
4061,Quatá,SP,4019.0,3771.0,11958.0,7866.0,0.738,-50.69794739,-22.2494048,452458.75,32791.62
4062,Quatiguá,PR,2410.0,2176.0,6352.0,4192.0,0.71,-49.91526416,-23.56416092,176.7,23746.19
4063,Quatipuru,PA,3065.0,1358.0,5299.0,3120.0,0.54,-47.00678699,-0.900115854,83228.51,6333.02
4064,Quatis,RJ,4072.0,3835.0,11793.0,7788.0,0.69,-44.2627113,-22.40991866,248494.88,18183.44
4065,Quatro Barras,PR,6077.0,5463.0,15777.0,10630.0,0.742,-49.08518883,-25.37374485,1244889.64,55692.28
4067,Quatro Pontes,PR,1257.0,845.0,2329.0,1471.0,0.79,-53.97269913,-24.57320858,159948.67,39847.7
4068,Quebrangulo,AL,3027.0,1732.0,6419.0,3950.0,0.56,-36.47722208,-9.323547055,100510.96,8708.28
4070,Queimada Nova,PI,2193.0,362.0,1155.0,766.0,0.515,-41.41702492,-8.585425347,62905.0,7131.28
4071,Queimadas,PB,12008.0,6595.0,24455.0,15244.0,0.608,-35.89943391,-7.3607915,439351.66,9997.76
4072,Queimadas,BA,6992.0,3714.0,12431.0,7439.0,0.59,-39.62640683,-10.97639053,208013.63,7842.17
4074,Queiroz,SP,881.0,750.0,2379.0,1472.0,0.715,-50.24092846,-21.79909443,427977.04,133036.07
4075,Queluz,SP,3001.0,2553.0,8617.0,5628.0,0.722,-44.77847731,-22.5418445,237968.94,18624.79
4076,Queluzito,MG,602.0,282.0,847.0,563.0,0.682,-43.8800273,-20.74238448,27619.43,14142.05
4077,Querência,MT,3544.0,1830.0,5952.0,4114.0,0.69,-52.20989192,-12.59229963,1207204.29,75163.71
4079,Quevedos,RS,925.0,288.0,851.0,582.0,0.665,-54.07125472,-29.35192135,147024.05,52136.19
4080,Quijingue,BA,7276.0,1839.0,6374.0,3810.0,0.544,-39.20660925,-10.75167233,194735.92,6819.44
4081,Quilombo,SC,3109.0,1832.0,5700.0,3754.0,0.73,-52.72760957,-26.74005555,356688.13,35329.65
4083,Quintana,SP,1947.0,1791.0,5494.0,3562.0,0.732,-50.31159524,-22.07191983,152374.29,23500.04
4085,Quipapá,PE,6316.0,3315.0,10437.0,6048.0,0.552,-36.01198953,-8.827885022,192.7,7502.09
4086,Quirinópolis,GO,14195.0,12634.0,37869.0,25380.0,0.74,-50.45226252,-18.45150736,1585946.98,33075.02
4087,Quissamã,RJ,6241.0,4031.0,12962.0,8516.0,0.7,-41.4725094,-22.10664017,995506.7,43048.94
4088,Quitandinha,PR,5249.0,1532.0,3533.0,2282.0,0.68,-49.49668299,-25.86830835,304504.51,16390.6
4089,Quiterianópolis,CE,5724.0,1959.0,6299.0,3819.0,0.594,-40.70448885,-5.847009229,141.47,6809.05
4090,Quixaba,PE,1804.0,713.0,1590.0,952.0,0.58,-37.84644562,-7.71812641,48895.97,7177.92
4091,Quixaba,PB,439.0,182.0,612.0,383.0,0.622,-37.1470987,-7.030817607,19484.88,10080.12
4092,Quixabeira,BA,3044.0,1251.0,3659.0,2206.0,0.578,-40.12149659,-11.4086852,59339.62,6303.34
4093,Quixadá,CE,22172.0,16123.0,57271.0,35850.0,0.659,-39.01174468,-4.9637,973.13,11316.65
4094,Quixelô,CE,4660.0,1547.0,4908.0,2929.0,0.591,-39.20229437,-6.2512119,120755.14,8102.74
4095,Quixeramobim,CE,20551.0,12724.0,43314.0,27102.0,0.642,-39.29435423,-5.198404837,872310.91,11193.37
4096,Quixeré,CE,5895.0,3653.0,11904.0,7641.0,0.622,-37.99052223,-5.068728954,323744.13,14899.86
4097,Rafael Fernandes,RN,1350.0,799.0,2709.0,1668.0,0.608,-38.22250289,-6.186495198,39675.54,7813.22
4098,Rafael Godeiro,RN,959.0,614.0,1932.0,1142.0,0.654,-37.71597407,-6.078296648,26656.35,8268.1
4099,Rafael Jambeiro,BA,6279.0,2079.0,6832.0,4161.0,0.564,-39.50063568,-12.40741735,209931.54,8923.76
4100,Rafard,SP,2524.0,2260.0,7580.0,5037.0,0.745,-47.53116068,-23.01155635,306235.35,33913.11
4102,Rancharia,SP,9428.0,8524.0,25733.0,16750.0,0.75,-50.89021169,-22.22845101,1152273.38,38668.19
4103,Rancho Alegre,PR,1357.0,1204.0,3466.0,2160.0,0.71,-50.91639216,-23.07571492,99447.44,25005.64
4105,Rancho Queimado,SC,932.0,458.0,1067.0,701.0,0.753,-49.00843238,-27.67720886,107124.68,37456.18
4107,Raposos,MG,4379.0,4147.0,14988.0,10187.0,0.73,-43.8047742,-19.96559877,181539.33,11129.19
4108,Raul Soares,MG,7727.0,5168.0,15377.0,9535.0,0.655,-42.45416754,-20.10195885,295.71,12128.59
4109,Realeza,PR,5333.0,3914.0,11545.0,7572.0,0.722,-53.53257436,-25.76257995,578310.46,33882.73
4110,Rebouças,PR,4430.0,2385.0,7494.0,4715.0,0.672,-50.68125443,-25.62639276,324914.92,21768.39
4111,Recife,PE,471252.0,471252.0,1157593.0,782716.0,0.772,-34.88894194,-8.062762483,49544087.54,30477.73
4112,Recreio,MG,3511.0,3108.0,9048.0,5574.0,0.69,-42.47139457,-21.53378462,89201.57,8350.64
4113,Recursolândia,TO,904.0,498.0,1987.0,1066.0,0.5,-47.2380412,-8.735360454,41716.12,9975.16
4114,Redenção,PA,19852.0,18413.0,68589.0,43721.0,0.672,-50.02964183,-8.0276045,1644660.64,20143.55
4115,Redenção,CE,7404.0,4298.0,13434.0,8207.0,0.626,-38.72957075,-4.22295815,243247.31,8891.27
4118,Redentora,RS,1927.0,996.0,2992.0,1816.0,0.631,-53.64193369,-27.66153988,162085.3,14591.76
4119,Reduto,MG,1953.0,1097.0,3648.0,2283.0,0.629,-41.98519886,-20.2426797,85.39,12075.59
4120,Regeneração,PI,4942.0,3895.0,13785.0,8410.0,0.591,-42.68502423,-6.240183021,139759.37,7897.35
4121,Regente Feijó,SP,5941.0,5489.0,17020.0,11222.0,0.768,-51.30314898,-22.22023409,611870.52,30809.19
4122,Reginópolis,SP,1757.0,1470.0,4335.0,2771.0,0.728,-49.22979767,-21.88676094,129573.9,14651.05
4123,Registro,SP,16502.0,14708.0,39460.0,25143.0,0.754,-47.84105475,-24.49425143,1823614.91,32358.84
4124,Relvado,RS,722.0,269.0,496.0,280.0,0.731,-52.07294855,-29.11227867,49.09,22403.94
4125,Remanso,BA,10624.0,6361.0,23391.0,14372.0,0.579,-42.07966754,-9.623906789,318464.7,7496.64
4126,Remígio,PB,4995.0,3826.0,13318.0,7806.0,0.607,-35.79583319,-6.966292952,150599.16,7775.67
4127,Renascença,PR,2170.0,1178.0,3416.0,2156.0,0.733,-52.97216201,-26.15622093,251940.02,36089.39
4128,Reriutaba,CE,5588.0,3167.0,10572.0,6184.0,0.601,-40.584612,-4.141567601,146664.53,7764.55
4129,Resende,RJ,38778.0,36429.0,113826.0,76408.0,0.768,-44.44361342,-22.47118359,6333765.89,50234.49
4130,Resende Costa,MG,3497.0,2813.0,8672.0,5634.0,0.685,-44.2394035,-20.91736924,156309.84,13562.68
4131,Reserva,PR,7559.0,3745.0,12162.0,7529.0,0.618,-50.85059581,-24.651648,566686.47,21269.62
4134,Resplendor,MG,5713.0,4376.0,12969.0,7963.0,0.67,-41.25396711,-19.32548393,233320.09,13185.65
4135,Ressaquinha,MG,1437.0,953.0,2979.0,1945.0,0.68,-43.75870609,-21.05530092,181534.5,37445.23
4138,Retirolândia,BA,3688.0,2112.0,6707.0,4287.0,0.636,-39.42417779,-11.48966698,116197.45,7944.04
4139,Riachão,MA,5277.0,2797.0,10196.0,5888.0,0.58,-46.62335014,-7.364565,215742.4,10912.06
4140,Riachão,PB,930.0,614.0,2026.0,1185.0,0.574,-35.66272169,-6.542676528,28.8,8066.71
4146,Riachinho,MG,2338.0,1317.0,4429.0,2668.0,0.632,-46.00274682,-16.21682617,100062.31,12080.44
4147,Riachinho,TO,1151.0,491.0,1811.0,1035.0,0.57,-48.1410455,-6.442211388,44152.57,9680.46
4155,Riacho Frio,PI,1123.0,597.0,2216.0,1301.0,0.541,-44.95253005,-10.12872769,32963.26,7759.71
4156,Riachuelo,SE,2470.0,2062.0,8105.0,5086.0,0.617,-37.19345683,-10.7316513,158860.64,15703.9
4157,Riachuelo,RN,1851.0,1165.0,4326.0,2501.0,0.59,-35.82627476,-5.813946965,60.45,7584.29
4158,Rialma,GO,3365.0,3146.0,9654.0,6457.0,0.727,-49.58436951,-15.31540397,190677.43,17329.59
4159,Rianápolis,GO,1449.0,1301.0,3976.0,2508.0,0.693,-49.51011699,-15.44246667,90509.27,18824.72
4160,Ribamar Fiquene,MA,1913.0,976.0,3675.0,2197.0,0.615,-47.38347779,-5.933822859,71.55,9349.92
4162,Ribeira,SP,1060.0,395.0,1227.0,755.0,0.698,-49.00830199,-24.6574895,50578.58,14880.43
4166,Ribeirão,PE,11940.0,9542.0,33928.0,21425.0,0.602,-35.37613082,-8.51111604,412186.8,8792.94
4167,Ribeirão Bonito,SP,3773.0,3477.0,11189.0,7185.0,0.71,-48.17770575,-22.06493466,226251.23,17422.7
4168,Ribeirão Branco,SP,5314.0,2736.0,9269.0,5669.0,0.639,-48.76547748,-24.22026846,407476.81,23377.9
4169,Ribeirão Cascalheira,MT,2679.0,1821.0,5563.0,3675.0,0.67,-51.83336335,-12.93204856,252922.01,26125.61
4170,Ribeirão Claro,PR,3420.0,2365.0,7034.0,4429.0,0.716,-49.75635052,-23.19628546,478.87,43752.23
4171,Ribeirão Corrente,SP,1300.0,1021.0,3397.0,2177.0,0.711,-47.59070509,-20.46066017,112.56,24406.16
4177,Ribeirão Grande,SP,2241.0,692.0,2343.0,1505.0,0.705,-48.36707116,-24.10120031,166380.64,21635.97
4178,Ribeirão Pires,SP,33819.0,33819.0,108060.0,73953.0,0.784,-46.41534437,-23.707423,3021838.84,24947.07
4179,Ribeirão Preto,SP,195434.0,194960.0,583079.0,397212.0,0.8,-47.80547592,-21.1848345,29986609.04,44463.8
4180,Ribeirão Vermelho,MG,1215.0,1124.0,3532.0,2307.0,0.737,-45.06478211,-21.19041433,100.12,24768.93
4181,Ribeirãozinho,MT,744.0,537.0,1553.0,991.0,0.69,-52.69544173,-16.48652591,72662.84,31510.34
4182,Ribeiro Gonçalves,PI,1654.0,1100.0,4309.0,2584.0,0.601,-45.24563868,-7.558034245,123812.23,17232.04
4183,Ribeirópolis,SE,5365.0,3781.0,11210.0,7145.0,0.613,-37.43293903,-10.54519047,273941.84,14805.27
4184,Rifaina,SP,1162.0,1026.0,2998.0,1920.0,0.74,-47.4291989,-20.0829325,86.4,23947.27
4185,Rincão,SP,3119.0,2553.0,8422.0,5419.0,0.73,-48.07233007,-21.5891895,174151.04,16111.67
4186,Rinópolis,SP,3269.0,2852.0,8623.0,5475.0,0.723,-50.72483832,-21.727891,219211.58,21669.79
4187,Rio Acima,MG,2635.0,2287.0,8453.0,5682.0,0.67,-43.79085438,-20.09513016,136067.59,13571.47
4188,Rio Azul,PR,4200.0,1577.0,4935.0,3179.0,0.687,-50.78717298,-25.71611318,478510.01,31664.24
4189,Rio Bananal,ES,5465.0,2225.0,6781.0,4599.0,0.68,-40.32247843,-19.27708649,406.32,21030.04
4190,Rio Bom,PR,1100.0,666.0,1962.0,1194.0,0.73,-51.41536479,-23.76209828,59020.74,17628.66
4191,Rio Bonito,RJ,17197.0,13155.0,40628.0,27037.0,0.71,-42.62599784,-22.7112715,1543.43,26627.87
4193,Rio Branco,AC,94393.0,87405.0,295708.0,191460.0,0.727,-67.8105287,-9.978298753,8123.18,21543.65
4194,Rio Branco,MT,1687.0,1396.0,4120.0,2719.0,0.71,-58.11793935,-15.23568281,79569.87,15825.35
4197,Rio Brilhante,MS,9358.0,7491.0,22490.0,14889.0,0.715,-54.54224222,-21.80119526,2202889.53,62114.47
4198,Rio Casca,MG,4282.0,3458.0,11171.0,7081.0,0.65,-42.6522302,-20.22651287,178791.15,12602.46
4199,Rio Claro,SP,59756.0,58471.0,180967.0,121421.0,0.8,-47.56353324,-22.4125115,8858140.74,43966.89
4200,Rio Claro,RJ,5511.0,4383.0,13741.0,8906.0,0.68,-44.13940564,-22.73172683,334623.64,18746.42
4216,Rio Doce,MG,778.0,526.0,1650.0,1058.0,0.664,-42.89568131,-20.2446457,29849.07,11432.05
4220,Rio Espera,MG,1830.0,757.0,2377.0,1432.0,0.602,-43.4653334,-20.8580801,39205.43,6672.13
4221,Rio Formoso,PE,5483.0,3514.0,11916.0,7524.0,0.613,-35.15543282,-8.662171085,274832.44,11804.5
4222,Rio Fortuna,SC,1316.0,483.0,1522.0,1099.0,0.81,-49.1050938,-28.13259139,230832.93,50246.61
4223,Rio Grande,RS,66618.0,64187.0,188195.0,121964.0,0.74,-52.0867697,-32.05044579,7681467.38,36816.67
4226,Rio Largo,AL,18670.0,15343.0,62783.0,39752.0,0.643,-35.85242231,-9.486157608,981595.42,12968.97
4227,Rio Manso,MG,1698.0,888.0,2802.0,1804.0,0.648,-44.31020504,-20.26168237,81539.28,14230.24
4228,Rio Maria,PA,5174.0,3878.0,13478.0,8508.0,0.638,-50.04641088,-7.311115245,407029.36,22968.76
4229,Rio Negrinho,SC,11955.0,10937.0,33820.0,22228.0,0.738,-49.51729508,-26.25532503,997255.62,23848.09
4230,Rio Negro,PR,9597.0,7965.0,23509.0,15355.0,0.76,-49.79768538,-26.10040797,1012326.65,30103.68
4231,Rio Negro,MS,1725.0,1239.0,3652.0,2268.0,0.71,-54.98750232,-19.44742911,93804.51,19257.75
4232,Rio Novo,MG,2808.0,2424.0,7490.0,4818.0,0.71,-43.12866892,-21.48324915,106842.99,11783.72
4234,Rio Paranaíba,MG,3879.0,2399.0,7876.0,5286.0,0.71,-46.24275309,-19.1912383,598100.35,48113.61
4235,Rio Pardo,RS,12782.0,8629.0,24217.0,15362.0,0.693,-52.37901825,-29.98562588,880125.71,22585.86
4237,Rio Piracicaba,MG,4366.0,3487.0,11229.0,7332.0,0.685,-43.17982375,-19.95494117,362594.57,24813.15
4238,Rio Pomba,MG,5484.0,4668.0,14384.0,9364.0,0.71,-43.17780565,-21.27219061,290489.95,16137.43
4239,Rio Preto,MG,1755.0,1481.0,4408.0,2779.0,0.679,-43.82946567,-22.08692225,56558.58,10225.74
4241,Rio Quente,GO,1078.0,919.0,2737.0,1819.0,0.731,-48.7726683,-17.76774581,274002.4,68261.68
4242,Rio Real,BA,10666.0,6881.0,23269.0,14419.0,0.57,-37.93357778,-11.48493543,834668.94,20315.66
4244,Rio Sono,TO,1683.0,664.0,2398.0,1382.0,0.6,-47.89994164,-9.347789334,59477.32,9150.36
4245,Rio Tinto,PB,4537.0,2225.0,13033.0,8349.0,0.585,-35.07885223,-6.8084485,259663.76,10778.9
4246,Rio Verde,GO,55568.0,51480.0,163018.0,112531.0,0.754,-50.92968093,-17.7945434,8338518.13,39288.71
4248,Rio Vermelho,MG,3776.0,1603.0,5443.0,3255.0,0.56,-43.0224391,-18.30111057,111639.37,8255.52
4249,Riolândia,SP,2937.0,2630.0,8334.0,5370.0,0.703,-49.6811591,-19.97773434,204.55,17148.57
4250,Riozinho,RS,1449.0,902.0,2730.0,1806.0,0.66,-50.47381811,-29.64228601,116957.01,25480.83
4251,Riqueza,SC,1514.0,723.0,2152.0,1369.0,0.71,-53.32528621,-27.06759416,91.23,19390.38
4252,Ritápolis,MG,1691.0,1168.0,3407.0,2211.0,0.653,-44.32347752,-21.02325327,61425.62,12633.82
4253,Riversul,SP,2058.0,1488.0,4490.0,2699.0,0.664,-49.43669672,-23.83133501,59368.25,10120.74
4254,Roca Sales,RS,3563.0,2270.0,6565.0,4429.0,0.73,-51.86389176,-29.28507007,442422.36,40074.49
4255,Rochedo,MS,1714.0,951.0,1920.0,1215.0,0.65,-54.89277193,-19.96185961,175638.56,33139.35
4257,Rodeio,SC,3493.0,3009.0,9171.0,6214.0,0.754,-49.30470723,-26.94350167,259616.71,22705.68
4258,Rodeio Bonito,RS,2011.0,1529.0,2940.0,1988.0,0.732,-53.1685306,-27.47040344,157759.18,26465.22
4259,Rodeiro,MG,2046.0,1656.0,5506.0,3702.0,0.67,-42.86867626,-21.20070508,369829.4,47670.71
4260,Rodelas,BA,2066.0,1771.0,6514.0,3885.0,0.632,-38.772309,-8.844996534,96663.0,10397.23
4261,Rodolfo Fernandes,RN,1245.0,1069.0,3734.0,2328.0,0.604,-38.06287433,-5.787993612,35499.77,7809.01
4262,Rodrigues Alves,AC,3150.0,1027.0,4306.0,2387.0,0.57,-72.64785491,-7.733602034,183516.44,10508.27
4263,Rolador,RS,873.0,220.0,601.0,365.0,0.69,-54.81942698,-28.25634422,97.48,38561.19
4264,Rolândia,PR,18431.0,17495.0,53634.0,35707.0,0.74,-51.36278036,-23.31359249,2458359.21,38395.06
4265,Rolante,RS,6704.0,5208.0,15278.0,10170.0,0.688,-50.57344233,-29.64076289,544562.44,26156.99
4267,Romaria,MG,1142.0,883.0,2707.0,1773.0,0.708,-47.5817549,-18.88348003,167.16,45797.13
4268,Romelândia,SC,1818.0,708.0,2008.0,1194.0,0.69,-53.3201584,-26.67946356,80293.41,15682.31
4269,Roncador,PR,3753.0,2367.0,7040.0,4461.0,0.68,-52.27605255,-24.59510719,370229.36,33900.68
4270,Ronda Alta,RS,2878.0,2132.0,6567.0,4217.0,0.72,-52.80653353,-27.78193135,313644.95,29381.26
4271,Rondinha,RS,1672.0,769.0,2317.0,1478.0,0.764,-52.90616016,-27.83181597,185383.18,33583.91
4272,Rondolândia,MT,817.0,292.0,940.0,593.0,0.64,-61.45967817,-10.84430197,69438.02,18163.23
4273,Rondon,PR,2814.0,2248.0,6951.0,4536.0,0.713,-52.76249231,-23.41265998,268730.23,28183.56
4275,Rondonópolis,MT,61609.0,59398.0,186252.0,126890.0,0.755,-54.63358704,-16.47016287,9418.11,43024.92
4276,Roque Gonzales,RS,2398.0,1075.0,3082.0,1927.0,0.688,-55.02918612,-28.13536699,610766.47,84046.58
4277,Rorainópolis,RR,5881.0,3060.0,10636.0,6550.0,0.619,-60.42506049,0.937195394,506131.66,18235.04
4278,Rosana,SP,6157.0,5058.0,15842.0,10434.0,0.764,-53.05865448,-22.5811755,2232362.61,123171.63
4279,Rosário,MA,9461.0,5673.0,23978.0,14859.0,0.632,-44.2475186,-2.941543035,306241.21,7288.68
4284,Rosário Oeste,MT,5208.0,3007.0,7768.0,4892.0,0.65,-56.42829321,-14.82642757,306.19,17994.16
4285,Roseira,SP,2861.0,2721.0,9089.0,6127.0,0.737,-45.30937779,-22.89681855,269308.93,25823.08
